"SITECODE","LCODE","SDATE","SECTION","FIELDNAME","VALUE","BROODED"
"T02","01",26-AUG-11,10,"122",3,""
"T02","01",26-AUG-11,10,"84",4,""
"T02","01",26-AUG-11,11,"84",1,""
"T02","01",26-AUG-11,1,"122",5,""
"T02","01",26-AUG-11,2,"122",1,""
"T02","01",26-AUG-11,2,"99",1,""
"T02","01",26-AUG-11,3,"122",3,""
"T02","01",26-AUG-11,3,"99",2,""
"T02","01",26-AUG-11,4,"122",2,""
"T02","01",26-AUG-11,5,"84",1,""
"T02","01",26-AUG-11,5,"99",5,""
"T02","01",26-AUG-11,6,"XX",0,""
"T02","01",26-AUG-11,8,"84",1,""
"T04","02",29-AUG-11,1,"12",1,""
"T05","01",29-AUG-11,15,"93",1,""
"T04","02",29-AUG-11,1,"99",3,""
"T04","02",29-AUG-11,2,"XX",0,""
"T04","02",29-AUG-11,3,"XX",0,""
"T04","02",29-AUG-11,4,"104",2,""
"T04","02",29-AUG-11,4,"122",4,""
"T04","02",29-AUG-11,5,"122",5,""
"T04","02",29-AUG-11,6,"122",3,""
"T04","02",29-AUG-11,6,"2",1,""
"T04","02",29-AUG-11,7,"122",4,""
"T04","02",29-AUG-11,1,"84",4,""
"T05","01",29-AUG-11,1,"100",2,""
"T05","01",29-AUG-11,1,"93",2,""
"T05","01",29-AUG-11,2,"2",1,""
"T05","01",29-AUG-11,2,"76",1,""
"T05","01",29-AUG-11,2,"93",1,""
"T05","01",29-AUG-11,3,"2",10,""
"T05","01",29-AUG-11,4,"93",2,""
"T05","01",29-AUG-11,4,"99",1,""
"T05","01",29-AUG-11,5,"93",1,""
"T05","01",29-AUG-11,6,"122",1,""
"T05","01",29-AUG-11,7,"93",3,""
"T05","01",29-AUG-11,7,"99",1,""
"T05","01",29-AUG-11,8,"93",1,""
"T05","01",29-AUG-11,9,"2",2,""
"T05","01",29-AUG-11,9,"75",1,""
"T05","01",29-AUG-11,9,"76",3,""
"T05","01",29-AUG-11,9,"93",4,""
"T05","01",29-AUG-11,10,"76",1,""
"T05","01",29-AUG-11,10,"93",5,""
"T05","01",29-AUG-11,11,"106",1,""
"T05","01",29-AUG-11,11,"122",1,""
"T05","01",29-AUG-11,11,"2",1,""
"T05","01",29-AUG-11,11,"68",1,""
"T05","01",29-AUG-11,11,"84",1,""
"T05","01",29-AUG-11,11,"93",1,""
"T05","01",29-AUG-11,12,"93",1,""
"T05","01",29-AUG-11,13,"2",4,""
"T05","01",29-AUG-11,14,"76",2,""
"T05","01",29-AUG-11,15,"2",1,""
"T05","01",29-AUG-11,15,"75",1,""
"T05","01",29-AUG-11,15,"76",4,""
"T04","02",29-AUG-11,1,"122",5,""
"T03","01",31-AUG-11,3,"XX",0,""
"T10","01",31-AUG-11,15,"75",3,""
"T03","01",31-AUG-11,5,"XX",0,""
"T03","01",31-AUG-11,6,"XX",0,""
"T03","01",31-AUG-11,7,"XX",0,""
"T03","01",31-AUG-11,8,"XX",0,""
"T03","01",31-AUG-11,9,"XX",0,""
"T03","01",31-AUG-11,10,"93",1,""
"T03","01",31-AUG-11,1,"XX",0,""
"T03","01",31-AUG-11,2,"XX",0,""
"T11","01",31-AUG-11,3,"XX",0,""
"T11","01",31-AUG-11,4,"XX",0,""
"T11","01",31-AUG-11,5,"XX",0,""
"T11","01",31-AUG-11,1,"2",1,""
"T11","01",31-AUG-11,1,"84",1,""
"T11","01",31-AUG-11,2,"XX",0,""
"T10","01",31-AUG-11,1,"100",2,""
"T10","01",31-AUG-11,1,"106",2,""
"T10","01",31-AUG-11,1,"68",2,""
"T10","01",31-AUG-11,1,"75",2,""
"T10","01",31-AUG-11,2,"XX",0,""
"T10","01",31-AUG-11,3,"106",1,""
"T10","01",31-AUG-11,3,"2",1,""
"T10","01",31-AUG-11,4,"75",1,""
"T10","01",31-AUG-11,5,"75",3,""
"T10","01",31-AUG-11,6,"75",1,""
"T10","01",31-AUG-11,7,"29",1,""
"T10","01",31-AUG-11,8,"75",1,""
"T10","01",31-AUG-11,9,"75",4,""
"T10","01",31-AUG-11,10,"100",1,""
"T10","01",31-AUG-11,10,"106",1,""
"T10","01",31-AUG-11,10,"29",1,""
"T10","01",31-AUG-11,10,"75",10,""
"T10","01",31-AUG-11,11,"29",1,""
"T10","01",31-AUG-11,11,"75",14,""
"T10","01",31-AUG-11,12,"75",1,""
"T10","01",31-AUG-11,13,"29",2,""
"T10","01",31-AUG-11,13,"58",1,""
"T10","01",31-AUG-11,14,"XX",0,""
"T03","01",31-AUG-11,4,"XX",0,""
"T01","01",01-SEP-11,1,"XX",0,""
"T09","01",01-SEP-11,1,"99",1,""
"T01","01",01-SEP-11,3,"XX",0,""
"T01","01",01-SEP-11,4,"93",2,""
"T01","01",01-SEP-11,5,"XX",0,""
"T01","01",01-SEP-11,6,"100",1,""
"T01","01",01-SEP-11,7,"XX",0,""
"T01","01",01-SEP-11,8,"XX",0,""
"T01","01",01-SEP-11,9,"XX",0,""
"T01","01",01-SEP-11,10,"XX",0,""
"T01","01",01-SEP-11,11,"XX",0,""
"T01","01",01-SEP-11,12,"100",1,""
"T08","01",01-SEP-11,1,"XX",0,""
"T08","01",01-SEP-11,2,"100",1,""
"T08","01",01-SEP-11,3,"XX",0,""
"T08","01",01-SEP-11,4,"XX",0,""
"T08","01",01-SEP-11,5,"XX",0,""
"T08","01",01-SEP-11,6,"75",1,""
"T08","01",01-SEP-11,7,"93",3,""
"T08","01",01-SEP-11,8,"93",1,""
"T08","01",01-SEP-11,9,"XX",0,""
"T08","01",01-SEP-11,10,"XX",0,""
"T08","01",01-SEP-11,11,"XX",0,""
"T08","01",01-SEP-11,12,"100",1,""
"T08","01",01-SEP-11,13,"XX",0,""
"T09","01",01-SEP-11,2,"93",1,""
"T09","01",01-SEP-11,3,"93",1,""
"T09","01",01-SEP-11,4,"93",2,""
"T09","01",01-SEP-11,1,"93",2,""
"T01","01",01-SEP-11,2,"XX",0,""
"T08","01",02-SEP-11,10,"XX",0,""
"T10","01",02-SEP-11,15,"75",5,""
"T08","01",02-SEP-11,12,"99",1,""
"T08","01",02-SEP-11,13,"XX",0,""
"T08","01",02-SEP-11,1,"54",1,""
"T08","01",02-SEP-11,2,"27",1,""
"T08","01",02-SEP-11,3,"XX",0,""
"T08","01",02-SEP-11,4,"93",1,""
"T08","01",02-SEP-11,5,"XX",0,""
"T08","01",02-SEP-11,6,"XX",0,""
"T08","01",02-SEP-11,7,"93",1,""
"T08","01",02-SEP-11,8,"XX",0,""
"T08","01",02-SEP-11,9,"99",1,""
"T10","01",02-SEP-11,1,"100",2,""
"T10","01",02-SEP-11,1,"106",8,""
"T10","01",02-SEP-11,1,"20",1,""
"T10","01",02-SEP-11,1,"29",10,""
"T10","01",02-SEP-11,1,"68",6,""
"T10","01",02-SEP-11,1,"75",12,""
"T10","01",02-SEP-11,1,"98",1,""
"T10","01",02-SEP-11,2,"XX",0,""
"T10","01",02-SEP-11,3,"106",2,""
"T10","01",02-SEP-11,3,"20",1,""
"T10","01",02-SEP-11,3,"75",2,""
"T10","01",02-SEP-11,4,"29",1,""
"T10","01",02-SEP-11,4,"75",5,""
"T10","01",02-SEP-11,5,"106",3,""
"T10","01",02-SEP-11,5,"29",1,""
"T10","01",02-SEP-11,5,"75",3,""
"T10","01",02-SEP-11,6,"106",2,""
"T10","01",02-SEP-11,7,"106",1,""
"T10","01",02-SEP-11,7,"75",2,""
"T10","01",02-SEP-11,8,"106",1,""
"T10","01",02-SEP-11,8,"54",1,""
"T10","01",02-SEP-11,8,"75",8,""
"T10","01",02-SEP-11,9,"106",1,""
"T10","01",02-SEP-11,9,"75",18,""
"T10","01",02-SEP-11,10,"29",1,""
"T10","01",02-SEP-11,10,"58",1,""
"T10","01",02-SEP-11,10,"75",9,""
"T10","01",02-SEP-11,10,"98",1,""
"T10","01",02-SEP-11,11,"75",10,""
"T10","01",02-SEP-11,11,"98",1,""
"T10","01",02-SEP-11,12,"75",7,""
"T10","01",02-SEP-11,13,"58",2,""
"T10","01",02-SEP-11,13,"75",2,""
"T10","01",02-SEP-11,14,"29",1,""
"T10","01",02-SEP-11,15,"58",1,""
"T08","01",02-SEP-11,11,"99",3,""
"T04","02",04-SEP-11,1,"12",1,""
"T04","02",04-SEP-11,1,"122",1,""
"T04","02",04-SEP-11,1,"84",2,""
"T04","02",04-SEP-11,1,"99",1,""
"T04","02",04-SEP-11,2,"XX",0,""
"T04","02",04-SEP-11,7,"84",1,""
"T04","02",04-SEP-11,4,"122",2,""
"T04","02",04-SEP-11,5,"XX",0,""
"T04","02",04-SEP-11,6,"122",3,""
"T04","02",04-SEP-11,7,"122",5,""
"T04","02",04-SEP-11,3,"XX",0,""
"T02","01",07-SEP-11,6,"XX",0,""
"T03","01",07-SEP-11,5,"XX",0,""
"T02","01",07-SEP-11,8,"XX",0,""
"T02","01",07-SEP-11,9,"XX",0,""
"T02","01",07-SEP-11,10,"122",1,""
"T02","01",07-SEP-11,10,"2",1,""
"T02","01",07-SEP-11,10,"84",3,""
"T02","01",07-SEP-11,11,"84",1,""
"T03","01",07-SEP-11,6,"XX",0,""
"T03","01",07-SEP-11,7,"XX",0,""
"T03","01",07-SEP-11,8,"XX",0,""
"T03","01",07-SEP-11,9,"XX",0,""
"T03","01",07-SEP-11,10,"XX",0,""
"T02","01",07-SEP-11,1,"XX",0,""
"T02","01",07-SEP-11,2,"XX",0,""
"T02","01",07-SEP-11,3,"XX",0,""
"T02","01",07-SEP-11,4,"122",1,""
"T02","01",07-SEP-11,5,"68",1,""
"T03","01",07-SEP-11,1,"XX",0,""
"T03","01",07-SEP-11,2,"XX",0,""
"T03","01",07-SEP-11,3,"XX",0,""
"T03","01",07-SEP-11,4,"XX",0,""
"T02","01",07-SEP-11,7,"XX",0,""
"T02","02",08-SEP-11,1,"XX",0,""
"T02","02",08-SEP-11,4,"XX",0,""
"T02","02",08-SEP-11,3,"XX",0,""
"T02","02",08-SEP-11,2,"XX",0,""
"T04","02",10-SEP-11,1,"122",1,""
"T04","02",10-SEP-11,1,"2",1,""
"T04","02",10-SEP-11,1,"84",1,""
"T04","02",10-SEP-11,2,"XX",0,""
"T04","02",10-SEP-11,7,"XX",0,""
"T04","02",10-SEP-11,4,"122",2,""
"T04","02",10-SEP-11,5,"XX",0,""
"T04","02",10-SEP-11,6,"122",1,""
"T04","02",10-SEP-11,6,"84",1,""
"T04","02",10-SEP-11,3,"XX",0,""
"T05","01",12-SEP-11,6,"93",1,""
"T05","01",12-SEP-11,5,"XX",0,""
"T05","01",12-SEP-11,8,"XX",0,""
"T05","01",12-SEP-11,9,"2",1,""
"T05","01",12-SEP-11,9,"93",2,""
"T05","01",12-SEP-11,10,"93",3,""
"T05","01",12-SEP-11,10,"99",1,""
"T05","01",12-SEP-11,11,"106",1,""
"T05","01",12-SEP-11,11,"93",1,""
"T05","01",12-SEP-11,12,"XX",0,""
"T05","01",12-SEP-11,13,"2",6,""
"T05","01",12-SEP-11,14,"93",2,""
"T05","01",12-SEP-11,15,"2",3,""
"T05","01",12-SEP-11,1,"122",1,""
"T05","01",12-SEP-11,1,"2",3,""
"T05","01",12-SEP-11,2,"2",1,""
"T05","01",12-SEP-11,3,"100",3,""
"T05","01",12-SEP-11,3,"2",22,""
"T05","01",12-SEP-11,3,"99",2,""
"T05","01",12-SEP-11,4,"122",1,""
"T05","01",12-SEP-11,4,"2",1,""
"T05","01",12-SEP-11,4,"93",1,""
"T05","01",12-SEP-11,7,"XX",0,""
"T09","01",13-SEP-11,1,"93",2,""
"T09","01",13-SEP-11,2,"XX",0,""
"T09","01",13-SEP-11,4,"93",1,""
"T09","01",13-SEP-11,4,"122",1,""
"T09","01",13-SEP-11,3,"XX",0,""
"T02","01",14-SEP-11,1,"XX",0,""
"T08","01",14-SEP-11,1,"XX",0,""
"T02","01",14-SEP-11,3,"XX",0,""
"T02","01",14-SEP-11,4,"XX",0,""
"T02","01",14-SEP-11,5,"XX",0,""
"T01","01",14-SEP-11,1,"XX",0,""
"T01","01",14-SEP-11,2,"93",1,""
"T01","01",14-SEP-11,3,"XX",0,""
"T01","01",14-SEP-11,4,"93",1,""
"T01","01",14-SEP-11,5,"99",1,""
"T01","01",14-SEP-11,6,"XX",0,""
"T01","01",14-SEP-11,7,"XX",0,""
"T01","01",14-SEP-11,8,"XX",0,""
"T01","01",14-SEP-11,9,"XX",0,""
"T01","01",14-SEP-11,10,"XX",0,""
"T01","01",14-SEP-11,11,"XX",0,""
"T01","01",14-SEP-11,12,"XX",0,""
"T02","01",14-SEP-11,6,"XX",0,""
"T02","01",14-SEP-11,7,"XX",0,""
"T02","01",14-SEP-11,8,"XX",0,""
"T02","01",14-SEP-11,9,"XX",0,""
"T02","01",14-SEP-11,10,"XX",0,""
"T02","01",14-SEP-11,11,"XX",0,""
"T08","01",14-SEP-11,2,"100",1,""
"T08","01",14-SEP-11,2,"122",1,""
"T08","01",14-SEP-11,2,"99",1,""
"T08","01",14-SEP-11,3,"XX",0,""
"T08","01",14-SEP-11,4,"104",2,""
"T08","01",14-SEP-11,5,"93",1,""
"T08","01",14-SEP-11,6,"XX",0,""
"T08","01",14-SEP-11,7,"93",3,""
"T08","01",14-SEP-11,8,"XX",0,""
"T08","01",14-SEP-11,9,"100",1,""
"T08","01",14-SEP-11,10,"100",1,""
"T08","01",14-SEP-11,10,"99",1,""
"T08","01",14-SEP-11,11,"XX",0,""
"T08","01",14-SEP-11,12,"XX",0,""
"T08","01",14-SEP-11,13,"XX",0,""
"T02","01",14-SEP-11,2,"XX",0,""
"T10","01",15-SEP-11,1,"100",1,""
"T10","01",15-SEP-11,15,"75",2,""
"T10","01",15-SEP-11,1,"68",3,""
"T10","01",15-SEP-11,1,"75",7,""
"T10","01",15-SEP-11,2,"29",1,""
"T10","01",15-SEP-11,2,"68",1,""
"T10","01",15-SEP-11,2,"75",1,""
"T10","01",15-SEP-11,3,"106",1,""
"T10","01",15-SEP-11,3,"75",4,""
"T10","01",15-SEP-11,4,"68",1,""
"T10","01",15-SEP-11,4,"75",2,""
"T10","01",15-SEP-11,5,"106",2,""
"T10","01",15-SEP-11,5,"68",1,""
"T10","01",15-SEP-11,5,"75",4,""
"T10","01",15-SEP-11,6,"75",1,""
"T10","01",15-SEP-11,7,"29",2,""
"T10","01",15-SEP-11,7,"75",1,""
"T10","01",15-SEP-11,8,"106",1,""
"T10","01",15-SEP-11,8,"29",1,""
"T10","01",15-SEP-11,8,"75",7,""
"T10","01",15-SEP-11,9,"75",9,""
"T10","01",15-SEP-11,10,"75",1,""
"T10","01",15-SEP-11,11,"29",1,""
"T10","01",15-SEP-11,11,"75",5,""
"T10","01",15-SEP-11,12,"29",1,""
"T10","01",15-SEP-11,12,"75",2,""
"T10","01",15-SEP-11,13,"29",1,""
"T10","01",15-SEP-11,14,"75",1,""
"T10","01",15-SEP-11,1,"29",4,""
"T05","01",19-SEP-11,1,"122",2,""
"T05","01",19-SEP-11,15,"2",5,""
"T05","01",19-SEP-11,2,"34",1,""
"T05","01",19-SEP-11,3,"122",4,""
"T05","01",19-SEP-11,3,"2",28,""
"T05","01",19-SEP-11,3,"99",1,""
"T05","01",19-SEP-11,4,"68",1,""
"T05","01",19-SEP-11,4,"93",1,""
"T05","01",19-SEP-11,5,"93",1,""
"T05","01",19-SEP-11,6,"XX",0,""
"T05","01",19-SEP-11,7,"104",2,""
"T05","01",19-SEP-11,7,"93",2,""
"T05","01",19-SEP-11,8,"93",1,""
"T05","01",19-SEP-11,9,"104",1,""
"T05","01",19-SEP-11,10,"93",3,""
"T05","01",19-SEP-11,11,"XX",0,""
"T05","01",19-SEP-11,12,"XX",0,""
"T05","01",19-SEP-11,13,"122",1,""
"T05","01",19-SEP-11,13,"2",7,""
"T05","01",19-SEP-11,14,"93",1,""
"T05","01",19-SEP-11,2,"2",1,""
"T01","01",21-SEP-11,1,"XX",0,""
"T01","01",21-SEP-11,2,"XX",0,""
"T01","01",21-SEP-11,3,"XX",0,""
"T01","01",21-SEP-11,4,"XX",0,""
"T01","01",21-SEP-11,5,"XX",0,""
"T01","01",21-SEP-11,12,"XX",0,""
"T01","01",21-SEP-11,7,"XX",0,""
"T01","01",21-SEP-11,8,"XX",0,""
"T01","01",21-SEP-11,9,"XX",0,""
"T01","01",21-SEP-11,10,"XX",0,""
"T01","01",21-SEP-11,11,"XX",0,""
"T01","01",21-SEP-11,6,"XX",0,""
"T03","01",22-SEP-11,1,"XX",0,""
"T10","01",22-SEP-11,4,"29",4,""
"T03","01",22-SEP-11,3,"XX",0,""
"T03","01",22-SEP-11,4,"XX",0,""
"T03","01",22-SEP-11,5,"XX",0,""
"T03","01",22-SEP-11,6,"XX",0,""
"T03","01",22-SEP-11,7,"XX",0,""
"T03","01",22-SEP-11,8,"2",1,""
"T03","01",22-SEP-11,8,"99",1,""
"T03","01",22-SEP-11,9,"XX",0,""
"T03","01",22-SEP-11,10,"XX",0,""
"T02","01",22-SEP-11,1,"XX",0,""
"T02","01",22-SEP-11,2,"XX",0,""
"T02","01",22-SEP-11,3,"XX",0,""
"T02","01",22-SEP-11,4,"XX",0,""
"T02","01",22-SEP-11,5,"XX",0,""
"T02","01",22-SEP-11,6,"XX",0,""
"T02","01",22-SEP-11,7,"XX",0,""
"T02","01",22-SEP-11,8,"XX",0,""
"T02","01",22-SEP-11,9,"XX",0,""
"T02","01",22-SEP-11,10,"XX",0,""
"T02","01",22-SEP-11,11,"XX",0,""
"T04","02",22-SEP-11,1,"2",1,""
"T04","02",22-SEP-11,2,"XX",0,""
"T04","02",22-SEP-11,3,"XX",0,""
"T04","02",22-SEP-11,5,"XX",0,""
"T04","02",22-SEP-11,6,"122",3,""
"T04","02",22-SEP-11,6,"2",1,""
"T04","02",22-SEP-11,7,"122",3,""
"T04","02",22-SEP-11,7,"2",1,""
"T10","01",22-SEP-11,4,"68",1,""
"T10","01",22-SEP-11,4,"75",5,""
"T10","01",22-SEP-11,5,"29",2,""
"T10","01",22-SEP-11,5,"75",2,""
"T10","01",22-SEP-11,6,"XX",0,""
"T10","01",22-SEP-11,7,"XX",0,""
"T10","01",22-SEP-11,8,"75",1,""
"T10","01",22-SEP-11,9,"75",4,""
"T10","01",22-SEP-11,10,"122",1,""
"T10","01",22-SEP-11,10,"75",2,""
"T10","01",22-SEP-11,11,"68",1,""
"T10","01",22-SEP-11,11,"75",6,""
"T10","01",22-SEP-11,12,"75",2,""
"T10","01",22-SEP-11,13,"XX",0,""
"T10","01",22-SEP-11,14,"XX",0,""
"T10","01",22-SEP-11,15,"29",1,""
"T10","01",22-SEP-11,1,"106",2,""
"T10","01",22-SEP-11,1,"29",13,""
"T10","01",22-SEP-11,1,"68",8,""
"T10","01",22-SEP-11,1,"75",9,""
"T10","01",22-SEP-11,2,"XX",0,""
"T10","01",22-SEP-11,3,"106",2,""
"T10","01",22-SEP-11,4,"106",1,""
"T03","01",22-SEP-11,2,"XX",0,""
"T05","01",26-SEP-11,1,"2",1,""
"T05","01",26-SEP-11,2,"93",2,""
"T05","01",26-SEP-11,3,"122",1,""
"T05","01",26-SEP-11,3,"2",15,""
"T05","01",26-SEP-11,3,"68",1,""
"T05","01",26-SEP-11,3,"93",2,""
"T05","01",26-SEP-11,4,"93",1,""
"T05","01",26-SEP-11,5,"XX",0,""
"T05","01",26-SEP-11,6,"XX",0,""
"T05","01",26-SEP-11,7,"104",1,""
"T05","01",26-SEP-11,7,"122",1,""
"T05","01",26-SEP-11,7,"2",1,""
"T05","01",26-SEP-11,8,"XX",0,""
"T05","01",26-SEP-11,9,"XX",0,""
"T05","01",26-SEP-11,10,"XX",0,""
"T05","01",26-SEP-11,11,"68",2,""
"T05","01",26-SEP-11,12,"104",1,""
"T05","01",26-SEP-11,12,"122",1,""
"T05","01",26-SEP-11,13,"2",6,""
"T05","01",26-SEP-11,14,"XX",0,""
"T05","01",26-SEP-11,15,"122",1,""
"T05","01",26-SEP-11,15,"2",7,""
"T11","01",26-SEP-11,1,"XX",0,""
"T11","01",26-SEP-11,2,"XX",0,""
"T11","01",26-SEP-11,3,"XX",0,""
"T11","01",26-SEP-11,4,"XX",0,""
"T11","01",26-SEP-11,5,"XX",0,""
"T08","01",27-SEP-11,1,"XX",0,""
"T08","01",27-SEP-11,2,"XX",0,""
"T08","01",27-SEP-11,3,"XX",0,""
"T08","01",27-SEP-11,4,"XX",0,""
"T08","01",27-SEP-11,5,"XX",0,""
"T08","01",27-SEP-11,6,"XX",0,""
"T08","01",27-SEP-11,13,"XX",0,""
"T08","01",27-SEP-11,8,"XX",0,""
"T08","01",27-SEP-11,9,"XX",0,""
"T08","01",27-SEP-11,10,"104",1,""
"T08","01",27-SEP-11,10,"68",1,""
"T08","01",27-SEP-11,11,"68",1,""
"T08","01",27-SEP-11,12,"XX",0,""
"T08","01",27-SEP-11,7,"XX",0,""
"T10","01",28-SEP-11,11,"XX",0,""
"T10","01",28-SEP-11,12,"XX",0,""
"T10","01",28-SEP-11,13,"XX",0,""
"T10","01",28-SEP-11,14,"XX",0,""
"T10","01",28-SEP-11,15,"XX",0,""
"T03","01",28-SEP-11,1,"XX",0,""
"T03","01",28-SEP-11,2,"XX",0,""
"T03","01",28-SEP-11,3,"XX",0,""
"T03","01",28-SEP-11,4,"XX",0,""
"T03","01",28-SEP-11,5,"XX",0,""
"T03","01",28-SEP-11,6,"XX",0,""
"T03","01",28-SEP-11,7,"93",3,""
"T02","02",28-SEP-11,1,"XX",0,""
"T02","02",28-SEP-11,2,"XX",0,""
"T02","02",28-SEP-11,3,"XX",0,""
"T02","02",28-SEP-11,4,"XX",0,""
"T02","01",28-SEP-11,1,"122",2,""
"T02","01",28-SEP-11,2,"XX",0,""
"T02","01",28-SEP-11,3,"XX",0,""
"T02","01",28-SEP-11,4,"XX",0,""
"T02","01",28-SEP-11,5,"XX",0,""
"T02","01",28-SEP-11,6,"XX",0,""
"T02","01",28-SEP-11,7,"XX",0,""
"T02","01",28-SEP-11,8,"XX",0,""
"T02","01",28-SEP-11,9,"XX",0,""
"T02","01",28-SEP-11,10,"XX",0,""
"T02","01",28-SEP-11,11,"XX",0,""
"T04","02",28-SEP-11,1,"2",2,""
"T04","02",28-SEP-11,2,"XX",0,""
"T04","02",28-SEP-11,3,"XX",0,""
"T04","02",28-SEP-11,4,"122",2,""
"T04","02",28-SEP-11,4,"2",1,""
"T04","02",28-SEP-11,5,"XX",0,""
"T04","02",28-SEP-11,6,"122",2,""
"T04","02",28-SEP-11,6,"2",10,""
"T04","02",28-SEP-11,6,"84",1,""
"T04","02",28-SEP-11,7,"122",3,""
"T04","02",28-SEP-11,7,"2",5,""
"T04","01",28-SEP-11,1,"XX",0,""
"T04","01",28-SEP-11,2,"XX",0,""
"T04","01",28-SEP-11,3,"XX",0,""
"T04","01",28-SEP-11,4,"XX",0,""
"T04","01",28-SEP-11,5,"XX",0,""
"T04","01",28-SEP-11,6,"XX",0,""
"T04","01",28-SEP-11,7,"XX",0,""
"T04","01",28-SEP-11,8,"XX",0,""
"T04","01",28-SEP-11,9,"XX",0,""
"T04","01",28-SEP-11,10,"XX",0,""
"T03","01",28-SEP-11,8,"XX",0,""
"T03","01",28-SEP-11,9,"XX",0,""
"T03","01",28-SEP-11,10,"XX",0,""
"T10","01",28-SEP-11,1,"106",2,""
"T10","01",28-SEP-11,1,"29",3,""
"T10","01",28-SEP-11,1,"68",3,""
"T10","01",28-SEP-11,1,"75",2,""
"T09","01",28-SEP-11,1,"XX",0,""
"T09","01",28-SEP-11,2,"XX",0,""
"T09","01",28-SEP-11,3,"XX",0,""
"T09","01",28-SEP-11,4,"XX",0,""
"T10","01",28-SEP-11,2,"XX",0,""
"T10","01",28-SEP-11,3,"XX",0,""
"T10","01",28-SEP-11,4,"122",1,""
"T10","01",28-SEP-11,4,"75",1,""
"T10","01",28-SEP-11,5,"75",1,""
"T10","01",28-SEP-11,6,"75",1,""
"T10","01",28-SEP-11,7,"XX",0,""
"T10","01",28-SEP-11,8,"75",2,""
"T10","01",28-SEP-11,9,"75",2,""
"T10","01",28-SEP-11,10,"75",1,""
"T01","01",29-SEP-11,10,"XX",0,""
"T01","01",29-SEP-11,11,"XX",0,""
"T01","01",29-SEP-11,12,"XX",0,""
"T01","01",29-SEP-11,1,"XX",0,""
"T01","01",29-SEP-11,2,"XX",0,""
"T01","01",29-SEP-11,9,"XX",0,""
"T01","01",29-SEP-11,4,"XX",0,""
"T01","01",29-SEP-11,5,"XX",0,""
"T01","01",29-SEP-11,6,"XX",0,""
"T01","01",29-SEP-11,7,"100",1,""
"T01","01",29-SEP-11,8,"XX",0,""
"T01","01",29-SEP-11,3,"XX",0,""
"T08","01",30-SEP-11,1,"XX",0,""
"T08","01",30-SEP-11,2,"XX",0,""
"T08","01",30-SEP-11,3,"XX",0,""
"T08","01",30-SEP-11,4,"XX",0,""
"T08","01",30-SEP-11,5,"XX",0,""
"T08","01",30-SEP-11,6,"122",1,""
"T08","01",30-SEP-11,13,"XX",0,""
"T08","01",30-SEP-11,8,"XX",0,""
"T08","01",30-SEP-11,9,"XX",0,""
"T08","01",30-SEP-11,10,"XX",0,""
"T08","01",30-SEP-11,11,"XX",0,""
"T08","01",30-SEP-11,12,"XX",0,""
"T08","01",30-SEP-11,7,"XX",0,""
"T08","01",12-OCT-11,5,"93",1,""
"T08","01",12-OCT-11,4,"122",1,""
"T08","01",12-OCT-11,4,"104",1,""
"T08","01",12-OCT-11,3,"XX",0,""
"T08","01",12-OCT-11,2,"122",1,""
"T08","01",12-OCT-11,1,"XX",0,""
"T08","01",12-OCT-11,7,"XX",0,""
"T08","01",12-OCT-11,12,"XX",0,""
"T08","01",12-OCT-11,11,"XX",0,""
"T08","01",12-OCT-11,10,"XX",0,""
"T08","01",12-OCT-11,9,"XX",0,""
"T08","01",12-OCT-11,8,"XX",0,""
"T08","01",12-OCT-11,6,"93",1,""
"T08","01",12-OCT-11,13,"XX",0,""
"T08","01",14-OCT-11,6,"XX",0,""
"T08","01",14-OCT-11,5,"XX",0,""
"T08","01",14-OCT-11,4,"XX",0,""
"T08","01",14-OCT-11,3,"XX",0,""
"T08","01",14-OCT-11,2,"XX",0,""
"T08","01",14-OCT-11,1,"XX",0,""
"T08","01",14-OCT-11,13,"XX",0,""
"T08","01",14-OCT-11,12,"XX",0,""
"T08","01",14-OCT-11,11,"XX",0,""
"T08","01",14-OCT-11,10,"XX",0,""
"T08","01",14-OCT-11,7,"XX",0,""
"T08","01",14-OCT-11,8,"XX",0,""
"T08","01",14-OCT-11,9,"122",1,""
"T08","01",26-MAR-12,1,"XX",0,""
"T08","01",26-MAR-12,2,"2",2,""
"T08","01",26-MAR-12,3,"XX",0,""
"T08","01",26-MAR-12,4,"XX",0,""
"T08","01",26-MAR-12,5,"XX",0,""
"T08","01",26-MAR-12,6,"XX",0,""
"T08","01",26-MAR-12,13,"XX",0,""
"T08","01",26-MAR-12,8,"84",1,""
"T08","01",26-MAR-12,9,"XX",0,""
"T08","01",26-MAR-12,10,"XX",0,""
"T08","01",26-MAR-12,11,"XX",0,""
"T08","01",26-MAR-12,12,"XX",0,""
"T08","01",26-MAR-12,7,"84",1,""
"T10","01",02-APR-12,1,"XX",0,""
"T09","01",02-APR-12,4,"4",1,""
"T10","01",02-APR-12,3,"XX",0,""
"T10","01",02-APR-12,4,"XX",0,""
"T10","01",02-APR-12,5,"XX",0,""
"T10","01",02-APR-12,6,"XX",0,""
"T10","01",02-APR-12,7,"XX",0,""
"T10","01",02-APR-12,8,"84",1,""
"T10","01",02-APR-12,9,"XX",0,""
"T10","01",02-APR-12,10,"XX",0,""
"T10","01",02-APR-12,11,"XX",0,""
"T10","01",02-APR-12,12,"XX",0,""
"T10","01",02-APR-12,13,"XX",0,""
